Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
6.27,0.0047790986,0.046703696,-0.0013313566,-0.03091503,-0.0008883193,-0.0033830497,46.64022,12.112701,508.09076,14.967086,0.0016206332,0.014500802,507.14917,504.33957
6.28,0.00015791215,-0.05811493,-0.0018252921,0.061526738,-0.0007553871,-0.0016977919,47.523468,15.808095,473.6337,15.040623,-0.0014072723,0.030947218,502.0283,503.49817
6.29,0.0014489007,-0.016362589,-0.003930425,0.029432079,-0.0011745427,-0.005502281,48.817886,20.042055,355.99924,14.988168,0.0039773416,-0.01425652,497.59015,500.6328
6.3,0.0011477203,-0.058319375,0.0018538162,0.08770594,0.0005941519,0.0030455212,47.72193,17.509106,482.9257,15.017378,-0.020036254,0.0031494747,498.30728,502.66467
6.31,0.0066960827,0.118314564,0.007595336,-0.0016634149,0.0012263374,0.010388654,47.013313,12.779757,463.83282,14.991033,-0.009787773,0.004689763,496.5994,505.86197
6.32,-0.0005329913,0.18284619,-0.011648573,-0.049541987,-0.0027243006,-0.013221208,47.62558,15.324575,464.91986,15.016861,0.0056154085,0.0026133356,497.34503,504.86206
6.33,0.004146074,0.16207165,0.00627287,0.040976822,0.00089546386,0.0064784214,47.47423,15.6506605,447.7836,14.975769,-0.008115909,-0.01734334,498.63812,501.497
6.34,-0.0035578,-0.1378485,-0.0049437997,0.038152575,-0.0012910436,-0.0057333717,47.063866,12.662158,492.01807,14.967128,0.015118277,0.011377785,507.81522,500.26242
6.35,-0.0013028273,-0.14116551,0.0016258,0.024797572,-0.0002678461,0.003669716,47.66856,15.216507,424.78387,14.939108,-0.023046665,0.0062479703,498.64227,498.9257
6.36,-0.0018607067,0.02212084,0.0028478627,-0.033570666,0.0011123959,0.0031540757,46.34529,9.505406,535.55133,15.020082,0.0032207516,-0.014536753,499.9252,505.12338
6.37,-0.0020920592,0.080604255,-0.009016318,-0.013754081,-0.0022488944,-0.01031838,47.675694,13.695481,464.66293,14.972944,0.019019686,-0.004964243,501.77063,500.69095
6.38,-0.00051806914,0.041911744,0.0030449792,0.017490977,0.0004674738,0.0057671745,46.639763,11.315858,510.86926,14.990618,-0.027931282,0.004920507,504.01627,504.0172
6.39,-0.0007000248,0.09601535,0.001935517,0.025851103,0.0007340943,0.0012577527,46.5037,9.899945,512.2363,14.973065,-0.010892356,0.0051187575,504.02576,504.79883
6.4,0.0022623776,0.04600033,-0.0016953594,0.04738228,-0.0006297366,-0.00376193,46.843575,13.282033,494.2409,14.954314,-0.00028438435,0.0013047237,504.6449,503.60214
6.41,-0.0009094069,-0.15293059,-0.0057735182,0.013633699,-0.0011837854,-0.0051447614,47.231495,13.24432,497.32208,15.012386,0.013625731,0.030306222,500.15878,501.23822
6.42,-0.0023449042,0.04727748,-0.0060514132,0.026404768,-0.0012697428,-0.0052737454,48.393036,18.249544,408.90253,14.943778,0.0035290334,-0.0011139602,501.44623,501.23126
6.43,-0.0035703043,-0.00026356464,0.001214253,0.03654605,0.00025389186,0.0034799753,46.95509,13.380419,522.4166,14.984891,-0.0077301245,-0.030138321,503.72546,500.40668
6.44,0.001053598,0.011498086,0.0044567026,0.04381236,0.000993124,0.0046229204,46.103275,9.592007,564.00757,14.971385,-0.011356932,-0.029829608,505.4911,500.70154
6.45,-0.0020966935,-0.02778574,0.0043760273,-0.025797214,0.0014202317,0.0067750704,46.13931,9.853488,526.9355,14.977454,-0.012916712,0.01568289,498.79593,498.27756
6.46,0.0031664947,-0.051277176,0.0133953225,0.0021745076,0.0029141875,0.01911545,48.09271,18.666342,416.968,14.945527,-0.032331493,0.0153582515,499.74496,503.6406
6.47,-0.00012393855,-0.111156836,0.004984301,-0.011804901,0.0006923789,0.0098802615,47.857796,16.379766,464.70953,14.996492,0.018297628,-0.0151289655,499.95633,500.77377
6.48,9.1484166e-05,-0.20113273,0.0016830112,0.036605023,0.0001073592,0.004631142,46.746964,11.987302,517.28735,14.971375,0.021782544,0.015375435,497.92636,504.6717
6.49,0.003991704,0.12688965,0.00070404494,0.05425366,-0.00039640692,-0.0019535515,48.594273,21.019682,398.57245,14.996335,0.015381773,0.018703071,500.02472,501.8447
6.5,0.0087714065,-0.22010964,0.0003466364,0.0404873,-0.00032397802,-0.00248858,47.20501,13.967228,484.79254,14.964728,-0.011350471,0.012320121,497.60815,502.4254
6.51,0.0029762574,-0.07978504,-0.0004433183,0.04328613,-0.00047205988,-0.000903884,48.286,18.27269,391.4321,15.090555,0.0007492064,-0.009047295,497.284,495.10095
6.52,-0.0027921426,0.083328694,-0.0031489797,0.005981854,-0.00042393082,-0.0033200255,48.22822,17.259975,428.12512,15.022488,-0.0053005866,0.010333495,502.67096,500.98016
6.53,-0.0017541109,-0.13206199,-0.0035170927,-0.08904896,-0.00048072796,-0.005500918,47.246704,13.548993,468.63245,14.926118,0.01945887,-0.029662283,500.70126,502.7587
6.54,0.008034728,-0.22790344,0.00819039,-0.031066284,0.0015521111,0.010759361,47.865005,18.720842,450.7937,14.980959,0.021952854,-0.022136962,496.05405,497.15283
6.55,0.0007104131,0.20613012,0.0114449635,0.077853575,0.0020798398,0.018041069,47.242123,13.873157,488.31393,15.059534,-0.016203484,0.03132963,496.67825,501.17105
6.56,-4.0500774e-05,0.05051385,-0.0015854744,0.042885493,-0.00076080236,-0.00081083865,46.844078,11.821399,483.12836,15.013133,0.026129516,0.017158631,501.01743,499.36804
6.57,-0.0024668807,-0.3539201,-0.0040441835,0.050666913,-0.0010429259,-0.0037784965,47.25368,13.847747,482.8274,15.090991,-0.014129698,-0.01081238,502.71298,502.98462
6.58,-0.00073284865,-0.07280109,0.0070359907,0.00035040625,0.0018806917,0.011117875,46.59078,11.390137,505.8966,15.026675,0.006857199,0.030459313,501.3765,504.0884
6.59,9.0300106e-05,-0.10661334,0.009648034,0.0632379,0.0026163976,0.011533763,48.133503,18.75029,430.5609,15.071575,-0.005179567,0.03814941,505.84314,501.84647
6.6,0.002696699,-0.18716054,-0.006627085,0.073837236,-0.002054873,-0.007279357,47.38088,13.106967,440.9529,14.984134,-0.006458722,-0.0015840802,499.95297,503.22656
6.61,0.0012482337,0.1220586,-0.0020529318,0.062046442,-0.00081653387,-0.0014518584,47.47133,14.375964,468.52298,14.976254,0.025724014,0.010889351,501.02353,501.3996
6.62,-0.0018266178,-0.22098687,0.00042925007,0.020077834,0.00039833505,-0.0013316227,46.51655,10.504965,507.13397,14.973673,-0.028341852,-0.0054447777,499.93542,500.5851
6.63,-0.0029151822,-0.3249816,-0.0015330381,0.007450292,-0.00019853425,-0.00037549785,46.10997,8.42312,540.23157,15.044869,-0.03558633,-0.008397449,501.6585,498.69235
6.64,-0.00017204147,-0.14927398,-0.00058839546,0.0055927727,-0.00013673468,8.167725e-05,46.7178,13.01785,529.3205,14.997566,-0.013034176,0.0069213505,500.07407,502.46692
6.65,0.0034757773,-0.16856658,-0.0007646424,0.0049920194,-0.0003500862,-0.0016170335,47.57399,15.62128,460.8477,14.987468,-0.0112012485,-0.020976644,500.79398,503.01572
6.66,0.004075145,-0.12102358,-0.0037646405,0.048218988,-0.0011956239,-0.004744205,47.295063,12.784394,435.37692,15.00684,0.004407013,0.026611798,500.95648,502.45328
6.67,0.0023555178,0.06280121,0.0014782539,0.05297065,7.133512e-05,0.0013727664,47.273514,13.82035,483.06012,14.939427,0.0007579137,-0.010223474,506.81882,500.81006
6.68,-9.33985e-05,0.12591264,-0.0027428472,-0.012103438,-0.0016083247,-0.0029938878,46.99535,13.6143265,481.4737,15.047601,0.02984655,-0.015527056,500.1325,497.49826
6.69,0.0040322575,-0.2691891,0.00600917,0.073662326,0.0011431897,0.009020144,47.35904,13.869211,432.4526,14.960926,0.0040108794,0.0038987617,502.8813,509.08908
6.7,0.0017005913,-0.10504402,-0.0017602751,0.08116255,-0.00031523453,-0.0016943929,47.119087,13.999691,486.7691,14.957122,-0.001663949,-0.0012684185,497.25372,501.09824
6.71,-0.001877699,-0.14424458,-0.0032414293,0.003396792,-0.0009646201,-0.0033100608,47.50073,14.298001,466.75766,14.887125,-0.011995615,0.013189292,502.75607,502.80518
6.72,-0.00010732058,0.15587726,0.0077844462,0.001484977,0.0016632852,0.0103971325,46.79964,12.17587,531.35345,14.952227,0.029714232,0.003090884,503.82907,502.02893
6.73,0.0004887807,-0.24511427,-0.00038696034,0.0041029947,-0.00036771427,-0.0023914003,47.85127,15.261731,405.65753,14.986851,-0.0048371763,-0.0052921567,500.88644,504.26718
6.74,-0.004396315,-0.04667306,-0.004446845,-0.0058897883,-0.0010206637,-0.00437102,48.015957,15.904591,419.0866,15.017867,-0.009509155,-0.0077300067,501.29007,504.9736
6.75,0.0017912895,-0.054218445,0.0032040854,-0.016319118,0.0011339284,0.0038980576,48.962223,20.579523,368.4064,14.951449,-0.00067066005,0.0021669718,501.29443,503.29807
6.76,-0.0029491326,-0.05016061,0.0014155044,-0.0055315774,-0.00012758106,0.0026087365,47.268864,13.984771,474.0687,14.9805,0.023369841,0.011109937,504.97708,501.4728
6.77,-0.0005622918,-0.11738773,0.0123355705,-0.0064147376,0.0018645503,0.017153006,47.09977,14.691832,473.3625,15.042947,-0.01439031,0.015166951,504.47867,500.81195
6.78,-0.003753408,-0.32847795,0.0024762964,0.03744773,0.0011266003,0.00776172,47.373833,13.406479,471.6626,15.054557,0.0055387127,0.019956158,497.93268,502.78195
6.79,-0.002450293,-0.1128774,0.0012275638,-0.025290199,0.00021595872,0.0005126924,47.3284,14.475016,482.9619,15.003349,0.009676365,0.012953871,499.81244,502.12158
6.8,0.0024177858,0.023461409,0.0046663587,0.10201363,-5.2391973e-05,0.0056895497,46.76928,12.448016,521.6328,15.000468,0.01391518,-0.0124740265,503.87976,506.08105
6.81,0.0024422128,0.09184626,0.00059651094,-0.02724259,-0.00032927006,-0.0001558736,47.879745,16.11183,411.56235,15.105039,0.023951057,-0.012732605,506.0358,506.4606
6.82,-0.0026549099,-0.2813635,0.0043977085,0.018303093,0.0007870752,0.006741878,47.060696,13.292222,481.6351,15.086285,-0.017551344,-0.019731777,502.24863,495.2623
6.83,-0.001294223,0.0019929851,-0.0008624699,-0.023140732,4.7466747e-05,-0.00053074956,47.21566,13.127841,455.7684,15.024168,0.0041332324,-0.01866642,500.2207,503.79727
6.84,-0.0003449436,-0.22453508,0.0005232217,0.033166304,0.00019087078,0.0033425656,47.711864,15.314885,488.59607,15.079118,0.019848948,-0.043343,500.28888,502.1267
6.85,-0.0037848512,-0.15586266,-0.006504518,0.0124385785,-0.0011941955,-0.004590887,46.84897,11.013645,513.6171,15.041054,-0.011118476,-0.003304365,497.29794,502.43893
6.86,0.0008613343,0.2674465,0.004268082,0.017662534,0.000356132,0.0056233928,47.59821,15.569307,442.5248,14.984791,-0.0051692715,-0.0056640087,504.77158,503.20615
6.87,0.0033965476,-0.084646046,-0.0028322493,-0.014262285,-0.0007800643,-0.0053882464,47.524616,15.146769,464.4001,14.955888,6.9213165e-05,-0.020357275,497.88608,505.48853
6.88,0.0048111975,0.04022689,0.007331378,0.015808716,0.0017401399,0.00834921,48.06535,19.063221,443.82236,14.995413,0.0075521544,0.015961913,499.75272,503.98956
6.89,-0.0016427969,0.03682643,0.0050877216,0.04767618,0.0009628317,0.00745607,47.424232,15.788195,499.58716,15.022317,-0.012987502,0.017060935,500.2759,500.1683
6.9,0.00094011356,-0.0004665408,0.0020473748,0.013095183,-1.38033065e-05,0.004773686,46.017582,9.624573,571.5166,14.963685,-0.0054215565,-0.009425254,499.48175,503.55493
6.91,0.009706472,-0.33934885,0.0017688007,0.038580075,-8.583137e-05,0.00075101573,47.496346,15.951118,463.12997,15.055843,-0.028267328,0.011584887,496.38138,500.61252
6.92,-0.0017483367,0.09932165,0.0032755935,0.044499233,0.0009216748,0.0063067814,47.778942,15.505516,431.8884,15.008142,0.0047966805,0.0019784304,500.992,504.29855
6.93,0.00172514,0.01757887,-0.0058597163,-0.02162638,-0.001469396,-0.007651856,46.61781,10.461939,496.24884,15.018593,-0.0020076577,-0.027333496,501.0694,504.9055
6.94,0.00154309,-0.068575606,0.0032330432,0.028633025,0.0005286952,0.0046094116,47.272526,14.247758,483.83914,14.997981,-0.027669216,-0.02059572,499.91013,501.83722
6.95,0.0022659698,-0.12819949,0.007872954,0.021152148,0.0022658953,0.012180543,47.17473,15.2767515,500.4336,14.982218,-0.023502665,0.0045485916,501.632,498.57828
6.96,0.002788714,-0.3755698,0.00823838,0.0037455873,0.0016886086,0.012104049,48.33163,18.924612,376.22342,14.982612,-0.0024727513,0.0051069953,500.0085,499.51108
6.97,-0.0010241463,0.12742135,0.0014180611,0.058573492,-3.565091e-05,0.0040460825,47.334328,13.519028,474.3819,14.988238,0.0011186054,-0.012614289,502.1498,500.99924
6.98,0.0012998703,-0.1271699,-0.0009417569,0.06011018,-3.8007798e-05,-0.0023577032,47.692635,14.972885,483.9677,14.993705,1.8944913e-05,-0.022001175,498.8187,501.95514
6.99,0.0053289253,-0.21587239,0.0010446343,0.081117935,-2.881344e-05,-0.00031809928,46.712254,11.873036,499.72012,15.053146,0.01077167,-0.017121661,501.52304,502.71646
7.0,0.007073696,-0.23039408,0.0076765986,0.0011011156,0.00090662716,0.0073596584,46.73659,12.009513,507.8226,14.972492,0.005323707,-0.0018380383,498.71158,501.49368
7.01,0.0022424697,-0.109948106,-0.0033052706,0.04291125,-0.0014032801,-0.0042331936,48.027805,16.670055,417.5909,15.043554,0.01617033,-0.043312445,499.9823,502.56104
7.02,-0.0018952113,-0.025052704,-0.00067598943,0.03186391,-0.00018752829,0.000482174,47.1895,14.543455,466.0699,15.040228,-0.014599378,-0.022152813,499.69437,503.21945
7.03,-0.0060276533,-0.085313104,-0.00048609776,-0.0047158487,-0.000122795,0.0010104435,47.392323,13.1979265,455.07214,14.924756,-0.018067623,0.004321577,504.1835,496.462
7.04,0.002083258,0.22787336,0.0043296074,0.01508966,0.0007023276,0.0039234394,45.917107,8.758173,567.01556,14.969982,0.021771055,-0.020119777,498.59985,503.78452
7.05,0.004340627,-0.07452663,0.010070857,0.08215085,0.002059181,0.013099903,47.068417,15.493423,506.50363,14.979264,0.04227402,0.027582416,505.03024,505.4522
7.06,0.0056162905,-0.16641086,0.008326487,0.104477726,0.0013510609,0.009951721,48.095436,17.22365,389.27115,15.04743,0.026266368,0.0226506,502.88342,500.68393
7.07,0.00091865665,-0.030541044,-0.0053300285,0.056025527,-0.0018412335,-0.0072468873,47.971283,16.700983,436.33762,15.010225,0.02301959,0.0041752676,502.3504,501.617
7.08,-0.0034741242,0.02354344,-0.011235889,0.010706265,-0.0023875,-0.013625757,47.728996,15.759425,468.17966,15.011225,-0.006360092,-0.003335823,500.5786,499.49963
7.09,0.004608612,0.17092769,-0.003914725,-0.0045984536,-0.0016974916,-0.006558044,47.54521,16.212715,488.70016,15.043447,0.0011170366,0.009273453,501.41214,502.2048
7.1,0.002913392,-0.106504634,0.00098416,-0.0037237166,0.00026526098,0.0001257606,45.90274,10.97469,575.95197,15.000231,0.0008805629,-0.0051249526,499.51028,504.8462
7.11,0.0029191175,0.007607333,0.023663646,0.06370637,0.0049222438,0.033321984,46.070766,11.416398,550.01715,15.0287,-0.0072905207,-0.005409829,501.17838,502.9468
7.12,0.00038901647,-0.14314824,0.0033882454,0.0029718333,0.0007975212,0.0033419605,47.555,15.522335,446.0952,15.052883,0.01574607,-0.027117996,507.7468,502.38596
7.13,0.0018410633,-0.12014842,0.0006672292,-0.0055538844,0.0002946614,-0.0018633708,47.65638,15.918889,490.55588,14.971047,0.024418598,-0.011871397,498.27972,500.17728
7.14,0.005622039,-0.20710412,0.011816881,0.0077491356,0.00276966,0.014140142,46.50618,12.041464,511.85703,14.977579,0.0037040547,0.038218547,501.4571,502.9179
7.15,-0.002438818,-0.087478936,0.0027913179,0.02303269,0.00038289494,0.005126672,47.379078,13.957494,470.4078,15.012456,-0.015418393,0.0124456305,499.83078,500.7568
7.16,-0.00030003255,-0.089297004,0.0044992263,-0.00018826326,0.0007413721,0.0049267374,48.054935,17.51923,432.10233,14.989914,0.013557524,-0.016719744,501.59604,503.59998
7.17,0.0047148587,0.031967618,-0.007272198,-0.009573806,-0.0017648784,-0.013558065,47.616432,16.033646,486.66772,15.031778,-0.015010459,-0.0029184222,500.4791,504.36606
7.18,0.0027693699,-0.05346202,0.0032090105,0.060108628,-0.00013121264,0.0057047964,47.551285,16.214735,486.5604,14.965458,-0.016320564,-0.0026005097,499.0699,504.40097
7.19,-0.001475988,-0.10117455,0.0023695682,0.05255433,0.00030036047,0.005309157,48.462067,19.40308,409.16507,14.982153,-0.03021195,-0.051243648,496.18628,499.9806
7.2,0.0013972556,-0.29907477,-0.007348013,-0.030913092,-0.0018094496,-0.012335978,46.875454,13.061076,520.81934,15.099817,0.027989607,0.03403098,506.74945,500.68527
7.21,0.004464705,0.028518334,0.0042644213,0.0049506584,0.00082084764,0.0031187814,47.870876,18.58476,443.3626,15.001797,-0.009291942,-0.00978552,502.9491,502.96558
7.22,-0.00039273442,-0.006660052,0.0027592632,0.08723138,0.00021564262,0.004597334,46.755627,13.566665,545.2529,14.990112,-0.005531277,-0.0036531629,501.51114,497.23325
7.23,0.0014709968,-0.17344482,0.0067676688,0.028668627,0.0014418276,0.009322444,46.55785,12.473265,505.89862,14.987239,0.009459433,-0.0031768682,498.98706,499.24246
7.24,0.0036323625,0.022030108,0.0018902265,0.0698522,0.00014546083,0.003910744,47.51371,14.471579,456.46445,15.017174,0.013913655,0.039814334,501.89767,501.7313
7.25,-0.0021021734,-0.09884166,-0.0025832248,0.04701322,-0.00064984115,-0.0010145211,45.939796,8.92441,556.8349,15.070115,0.021528432,-0.010123922,501.47723,501.30148
7.26,0.00035763247,-0.16642009,0.0018681444,-0.012932014,0.0006422901,0.00074436376,47.296745,13.979614,472.86227,14.997221,-0.00921244,-0.008737371,502.3467,503.24402
7.27,-0.0012807691,-0.21823576,-0.0033532002,-0.03757498,-0.0008732646,-0.0035644576,47.633514,15.131135,454.088,14.989485,-0.017052406,-0.012849233,499.87866,497.7253
7.28,-0.00044817477,0.2164745,-0.002348658,-0.032041665,-0.0010575333,-0.0016005851,47.75109,15.578231,427.17847,15.012838,-0.012644404,-0.00947169,502.37967,499.51086
7.29,0.0012069017,-0.2186882,0.0060856687,-0.022835985,0.0016639541,0.007315601,47.4661,14.972453,460.08234,14.936555,-0.005021563,0.0041255257,500.67227,503.039
7.3,0.0028325317,-0.07271025,0.001568308,0.034803007,-2.8337818e-05,0.0036432007,46.802013,13.181384,518.5628,15.022636,-0.008065201,-0.007011371,496.73096,503.38538
7.31,0.0041349595,-0.19514968,0.0011752145,-0.038824573,-0.00067343714,0.0015574959,46.49825,12.192563,531.61456,15.018576,0.003131266,-0.011113837,501.15952,500.5915
7.32,0.004600472,0.04096047,0.00032630726,0.019336347,-0.0004924756,0.0014420769,47.7101,15.368376,461.6361,15.017382,-0.008818086,0.0015236503,500.6705,499.74475
7.33,0.00094472093,0.15270568,-0.005509663,-0.060739577,-0.0018459012,-0.008136505,48.013844,15.693266,447.10382,14.984377,-0.0043873894,0.016450176,504.0136,502.44675
7.34,0.0007839779,-0.12650536,0.0040568174,0.008221322,0.00068237784,0.006480024,47.35615,15.464653,487.05923,14.99799,0.009951325,0.017202292,497.00662,500.50427
7.35,0.001244263,0.04618208,0.00057925726,-0.0015316625,-0.00023600203,0.00234515,47.235016,13.265492,490.76376,15.032659,0.0140480865,0.0012593594,501.8715,500.11533
7.36,0.0016990267,0.043887466,-0.0075988006,-0.020952795,-0.0017302325,-0.009478621,47.573334,14.761798,484.52145,14.929654,0.0065091853,0.019149184,496.05527,502.94458
7.37,0.0040503996,-0.09887737,0.00412192,0.022993665,0.000449774,0.0037070839,46.441437,12.33105,569.34937,14.904854,0.0022501114,0.026465362,501.31516,502.31683
7.38,0.004222084,-0.1303819,0.0033209557,0.033079676,0.00019620848,0.004204915,46.69197,12.780036,518.6753,14.958174,0.0047153854,-0.008288453,499.22226,502.37753
7.39,0.005005445,-0.11124547,0.0070083896,0.011530441,0.0014528388,0.0081793275,47.440998,14.692089,451.5868,14.969648,0.007960354,-0.001581928,502.01215,501.81277
7.4,0.00089580903,-0.21565136,0.0066903136,0.07332756,0.0015549933,0.008925218,48.736538,20.728378,414.53812,14.9626045,-0.008644378,-0.0069853244,499.16162,502.33087
7.41,0.00091961015,-0.06929849,0.004689106,0.020053197,0.00053977914,0.008689562,46.923664,13.823641,513.72534,15.009752,0.011334485,0.016189385,501.95663,502.15686
7.42,0.0011379999,0.01647947,0.000746883,0.008901394,-0.00022364467,0.003120333,47.631737,16.142036,466.96146,15.069016,0.0076037347,0.0033860025,498.87228,506.65726
7.43,0.004159522,0.11097722,-0.00031165988,-0.012229037,-0.0005909499,0.0005315305,46.097088,9.972593,566.1709,14.973001,-0.003416131,0.006481294,501.5316,502.8228
